+-	+-
точка по центру	акәаԥ ацентр ала
x	x
Дельта	Дельта
Эпсилон	Епсилон
Зета	Ӡета
Эта	Ета
Тета	Тета
Йота	Иота
Каппа	Каппа
Ню	Ниу
Кси	Кси
Омикрон	Омикрон
Пи	Пи
Ро	Ро
Тау	Тау
Ипсилон	Ипсилон
Фи	Фи
Хи	Хи
Пси	Пси
Омега	Омега
альфа	альфа
бета	бета
гамма	гамма
дельта	дельта
эпсилон	епсилон
зета	ӡета
эта	ета
тета	тета
йота	иота
каппа	каппа
лямбда	лиамбда
ню	ниу
кси	кси
омикрон	омикрон
пи	пи
ро	ро
сигма 2	сигма 2
тау	тау
ипсилон	ипсилон
фи	фи
хи	хи
пси	пси
омега	омега
бат	бат
--	--
---	---
крест	аџьар
крест 2	аџьар 2
маркер	амаркер
маркер 2	амаркер2
промилле	промилле
базисный пункт	абазистә пункт
прим	азгәаҭа
!!	!!
!?	!?
лира	лира
вон	вон
шекель	шекель
евро	евро
песо	песо
гривна	гривна
рупия	рупии
Турецкая лира	Аҭырқәа илира
торговая марка	ахәаахәҭратә марка
информация	аинформациа
Запад	Мраҭашәара
Восток	Мрагылара
З-В	Мраҭ-Мраг
С-Ю	Аҩ-Ал
С-З	Аҩ-Мраҭ
С-В	Аҩ-Мраг
Ю-В	Ал-Мраг
Ю-З	Ал-Мраҭ
Запад 2	Мраҭашәара 2
Север 2	Аҩада 2
Восток 2	Мрагылара 2
Юг 2	Алада 2
З-В 2	Мраҭ-Мраг 2
С-Ю 2	Аҩ-Ал 2
С-З 2	Аҩ-Мраҭ 2
С-В 2	Аҩ-Мраг 2
Ю-В 2	Ал-Мраг 2
Ю-З 2	Ал-Мраҭ 2
для любого	иарбанзаалакь азы
существует	иҟоуп
не существует	иҟаӡам
пустое множество	иҭацәу арацәа
принадлежит	иаҵанакуеит
не принадлежит	иаҵанакӡом
малое принадлежит	амаҷ аҵанакуеит
малое содержит	имаҷу аҵанакуеит
произведение	ашьҭыхлыҵ
сумма	аицҵалыҵ
-+	-+
/	/
\	\
корень	sqrt
угол	акәакь
угол 2	акәакь 2
делит	иашоит
не делит	иашаӡом
параллельно	ипараллелны
не параллельно	ипараллеӡам
или	ма
объединение	аидҵара
интеграл	аинтеграл
двойной интеграл	иҩбатәу аинтеграл
тройной интеграл	ихԥатәу аинтеграл
интеграл по контуру	аинтеграл аконтур ала
интеграл по объёму	аинтеграл5
<<	<<
>>	>>
часы	асааҭ
песочные часы	аԥслымӡтә сааҭ
клавиатура	аклавиатура
трапеция	Атрапециа
будильник	арҿыхагатә сааҭ
таймер	атаимер
песочные часы 2	аԥслымӡтә сааҭ 2
квадрат 2	аквадрат 2
квадрат	аквадрат
малый квадрат 2	аквадрат маҷ 2
малый квадрат	аквадрат маҷ
прямоугольник 2	акәаҭаиаша 2
прямоугольник	акәаҭаиаша
параллелограмм 2	апараллелограмм 2
параллелограмм	апараллелограмм
треугольник 2	ахкәакь 2
треугольник	ахкәакь
ромб	аромб
окружность	агьежь
круг 2	агьежь 2
маркер 3	амаркер3
большая окружность	идуу агьежь
средний квадрат	ибжьаратәу аквадрат
средний квадрат 2	ибжьаратәу аквадрат 2
меньший квадрат	еиҵоу аквадрат
меньший квадрат 2	еиҵоу аквадрат 2
облачно	аԥсҭҳәа
зонт	аҳаргь
комета	акомета
звезда	аиаҵәа
звезда 2	аиаҵәа 2
Солнце	Амра
телефон	аҭел
телефон 2	аҭел 2
дождь	ақәа
кофе	акофе
влево 3	армарахь 3
вправо 3	аргьарахь 3
яд	ашҳам
предостережение	агәаҽанҵара
анк	анк
Фарси	Фарси
Ади Шакти	Ади Шакти
серп и молот	ажьаҳәеи амаганеи
мир	аҭынчра
солнце 2	амра 2
Луна	Амза
Луна 2	Амза 2
женщина	аԥҳәыс
мужчина	ахаҵа
jupiter	иупитер
saturn	сатурн
uranus	уран
neptune	нептун
pluto	плутон
червы	агәы
бубны	Аромб
нота четвертная	акәӡам
нота восьмая	акәӡам
ноты четвертные	акәӡам
бекар	Иԥсабаратәу
медицинский	амедицинатә
весы	акапанга
цветок	ашәҭыц
шестерня	алымҳа
посох	алабашьа
атом	атом
предупреждение	агәаҽанҵара
белый круг	агьежь шкәакәа
чёрный круг	агьежь еиқәаҵәа
гроб	акәыба
футбол	афутбол
бейсбол	абеисбол
облако 2	аԥсҭҳәа 2
дождь 2	ақәа 2
облако 3	аԥсҭҳәа 3
церковь	ауахәама
зонт 3	аҳаргь 3
палатка	апалатка
мяч	ампыл
ножницы 3	амаркатыл 3
ножницы	амаркатыл
ножницы 4	амаркатыл 4
ножницы 2	амаркатыл 2
телефон 3	аҭел
самолёт	аҳаирплан
кулак	аҭаҷкәым
ладонь	анапсыргәыҵа
писание	аҩыра
карандаш	акарандашь
карандаш 2	акарандашь 2
карандаш 3	акарандашь 3
время 2	аамҭа 2
x 2	x2
x 3	x3
? 2	?2
! 2	!2
сердце	агәы
большой квадрат 2	аквадрат ду 2
большой квадрат	аквадрат ду
большой круг 2	идуу агьежь 2
эллипс	аеллипс
средняя звезда	ибжьаратәу аеҵәа
малая звезда 2	аеҵәа маҷ 2
малая звезда	аеҵәа маҷ
ff	ff
fi	fi
fl	fl
ffi	ffi
ffl	ffl
зонт 2	аҳаргь 2
ночь	аҵх
океан	аокеан
вулкан	авулкан
глобус	аглобус
глобус 2	аглобус 2
глобус 3	аглобус 3
глобус 4	аглобус 4
новолуние	амзаҿа
полнолуние	амзаҭәымҭа
новолуние 2	амзаҿа 2
луна	амза
луна 2	амза 2
полнолуние 2	амзаҭәымҭа 2
солнце	амра
звезда 3	аеҵәа 3
звезда 4	аеҵәа 4
каштан	ахьа
саженец	аиҭаҳатә
сосна	аԥса
дерево	аҵла
пальма	апальма
кактус	акактус
тюльпан	атиульпан
роза	агәил
цветение	ашәҭра
кукуруза	аԥш
трава	аҳаскьын
трава 2	аҳаскьын 2
лист	абӷьы
лист 2	абӷьы 2
лист 3	абӷьы 3
гриб	акәыкәбаа
томат	атомат
баклажан	абаклажан
виноград	ажь
дыня	ашьынка
арбуз	акарпыжә
мандарин	амандарин
банан	абанан
ананас	ананас
яблоко	аҵәа
зелёное яблоко	аҵәа иаҵәа
груша	аҳа
персик	атама
пицца	апицца
мясо	акәац
куриная ножка	акәты ашьапы
рис	абрынџь
спагетти	аспагетти
хлеб	ача
мёд	ацха
еда	афатә
ресторан	аресторан
чай	ачаи
саке	саке
пиво	ауараш
пиво 2	ауараш 2
подарок	ахамҭа
день рождения	амшира
флаги	абираҟқәа
бамбук	акалам
куклы	акьанџьақәа
флаги 2	абираҟқәа 2
кинотеатр	акинотеатр
искусство	аҟазара
цилиндр	ацилиндр
театр	атеатр
видеоигра	авидеохәмарра
кубик	акубик
ноты	анотақәа
гитара	агитара
клавиши	аклавишақәа
баскетбол	абаскетбол
футбол 2	афутбол 2
регби	арегби
пловец	аӡсаҩ
дом	аҩны
дом 2	аҩны 2
офис	аофис
банк	абанк
банкомат	абанкомат
крыса	аҳәынаԥ
мышь	аҳәынаԥ
корова	ажә
тигр	абжьас
кошка	ацгәы
крокодил	агәылшьап
улитка	акамыршша
змея	амаҭ
лошадь	аҽы
баран	ауаса
козёл	аџьма
овца	ауаса
обезьяна	амаамын
петух	арбаӷь
курица	акәты
собака	ала
свинья	аҳәа
кабан	аҳәаԥа
муравей	ашышкамс
пчела	ашьхыц
рыба	аԥсыӡ
рыба 2	аԥсыӡ 2
рыба 3	аԥсыӡ 3
черепаха	акәуа
птица	аҵыс
пингвин	апингвин
верблюд	амахҽ
верблюд 2	амахҽ 2
дельфин	адельфин
мышь 2	аҳәынаԥ 2
корова 2	ажә 2
тигр 2	абжьас 2
кошка 2	ацгәы 2
лошадь 2	аҽы 2
обезьяна 2	амаамын 2
собака 2	ала 2
свинья 2	аҳәа 2
лягушка	адаӷь
волк	абга
медведь	амшә
глаза	алақәа
ухо	алымҳа
нос	аԥынҵа
губы	амза
язык	абз
вверх 2	аҩада 2
вниз 2	алада 2
влево 2	армарахь 2
вправо 2	аргьарахь 2
кулак 2	аҭаҷкәым 2
помахивание	Еиқәырхатәуп
ok	ok
ладони	анапсыргәыҵа
платье	аҵкы
одежда	амаҭәа
кошелёк	аԥараҭра
сапог	амагә
следы	ашьҭақәа
мальчик	аҷкәын
девочка	аӡӷаб
мужчина 2	ахаҵа 2
женщина 2	аԥҳәыс 2
семья	аҭаацәара
рабочий	аусуҩ
гоблин	гоблин
информация 2	аинформациа 2
сердцебиение	агәеисра
любовь	абзиабара
бум	Амасштаб
капля	ацәыкәбар
100	100
банковская карта	абанктә карта
иена 2	иена 2
доллар 2	адоллар 2
евро 2	евро 2
фунт 2	афунт 2
деньги	аԥара
сиденье	атәарҭа
компьютер	акомпиутер
md	md
дискета	адискета
cd	cd
dvd	dvd
папка	акаталог
папка 2	акаталог 2
календарь	амзар
календарь 2	амзар 2
график 2	аграфик 2
график 3	аграфик 3
книги	ашәҟәқәа
бейдж	Ахьӡ
пейджер	апеиджер
факс	афакс
рупор	арупор
эл. почта	e-mail
рожок	аԥш
газета	агазеҭ
мобильный	амобилтә
выключенный мобильный телефон	иаҿыху амобилтә ҭел
видеокамера 2	авидекамера 2
выкл	аҿых
звук	абжьы
громкий звук	идуу абжьы
аккумулятор	аккумулиатор
ключ	ацаԥха
блокировка	амҩаркра
звонок	аҵәҵәа
гиперссылка	агиперзхьарԥш
abc	abc
огонь	амца
молоток	ажьаҳәа
нож	аҳәызба
кнопка 2	акнопка 2
ухмыляющийся	Акьыԥхьра
подмигивание	алацәҟәра
язык 2	абз 2
язык 3	абз 3
язык 4	абз 4
ярость	ажжара
сонный	ацәа иалоу
поезд 2	адәыӷба 2
трамвай	атрамваи
автомобиль	автомобиль
питьевая вода	аӡырыжәтә
непитьевая вода	ажәра зымуа аӡы
велосипед	амаланыҟәа
^-	^-
^(	^(
^)	^)
_-	_-
_(	_(
_)	_)
^альфа	^альфа
^бета	^бета
^гамма	^гамма
^дельта	^дельта
^эпсилон	^эпсилон
^тета	^тета
^йота	^иота
^Фи	^Фи
^фи	^фи
^хи	^хи
_бета	_бета
_гамма	_гамма
_ро	_ро
_фи	_фи
_хи	_хи
Английский орфографический словарь, правила переноса, тезаурус и проверка грамматики	Англыз бызшәа аорфографиатә жәар, аиагара аԥҟарақәа, атезауруси аграмматика агәаҭареи
Эстонский орфографический словарь и правила переноса	Естониатәи аорфографиатә жәари аиагара аԥҟарақәеи
Расширения	Арҭбаара
MediaWiki Publisher	MediaWiki Publisher
Numbertext	Numbertext
Преобразовать текст в число	Ииагатәуп атеқст ахыԥхьаӡарахь.
Решатель для нелинейного программирования	Иҵәаӷәатәым апрограммаркра азы аҳасабга
Набор строк ADO XML	Ацәаҳәақәа реизак ADO XML
Документ AbiWord	AbiWord адокумент
Apple Keynote	Apple Keynote
Apple Numbers	Apple Numbers
Apple Pages	Apple Pages
BMP - Windows Bitmap	BMP - Windows Bitmap
BroadBand eBook	BroadBand eBook
CGM - Computer Graphics Metafile	CGM - Computer Graphics Metafile
Текстовый документ ClarisWorks/AppleWorks	ClarisWorks/AppleWorks Атеқсттә документ
Эл.таблица ClarisWorks/AppleWorks	ClarisWorks/AppleWorks Аел.таблица
Рисунок ClarisWorks/AppleWorks	ClarisWorks/AppleWorks Асахьа
Презентация ClarisWorks/AppleWorks	ClarisWorks/AppleWorks апрезентациа
Документ ClarisResolve	ClarisResolve Адокумент
Corel Draw	Corel Draw
Corel Presentation Exchange	Corel Presentation Exchange
Формат обмена данными	Адырқәа реиҭныԥсахлара аформат
DXF - формат обмена данными AutoCAD	DXF - AutoCAD Адырқәа реиҭныԥсахлара аформат
DocBook	DocBook
Microsoft Word для DOS	Microsoft Word DOS азы
EMF - Enhanced Metafile	EMF - Enhanced Metafile
EPS - инкапсулированный PostScript	EPS - инкапсулиару PostScript
Документ EPUB	EPUB адокумент
FictionBook 2.0	FictionBook 2.0
Adobe/Macromedia Freehand	Adobe/Macromedia Freehand
GIF - Graphics Interchange Format	GIF - Graphics Interchange Format
Документ HTML (составной документ)	HTML адокумент (еилоу адокумент)
Документ HTML (Calc)	HTML адокумент (Calc) 
Документ HTML (Writer)	HTML адокумент (Writer)
JPEG - Joint Photographic Experts Group	JPEG - Joint Photographic Experts Group
Lotus 1-2-3	Lotus 1-2-3
Документ Lotus WordPro	Lotus WordPro адокумент
MET - OS/2 Metafile	MET - OS/2 Metafile
Microsoft Excel 2003 XML	Microsoft Excel 2003 XML
Microsoft Excel 4.0	Microsoft Excel 4.0
Шаблон Microsoft Excel 4.0	Microsoft Excel 4.0 ашаблон
Microsoft Excel 5.0	Microsoft Excel 5.0
Шаблон Microsoft Excel 5.0	Microsoft Excel 5.0 ашаблон
Microsoft Excel 95	Microsoft Excel 95
Шаблон Microsoft Excel 95	Microsoft Excel 95 ашаблон
Excel 97–2003	Excel 97–2003
Шаблон Excel 97–2003	Excel 97–2003 ашаблон
Microsoft Multiplan	Microsoft Multiplan
PowerPoint 97–2003	PowerPoint 97–2003
Демонстрация PowerPoint 97–2003	PowerPoint 97–2003 арбара
Шаблон PowerPoint 97–2003	PowerPoint 97–2003 ашаблон
Microsoft WinWord 1/2/5	Microsoft WinWord 1/2/5
Microsoft Word 6.0	Microsoft Word 6.0
Word 2003 XML	Word 2003 XML
Word 2007–365	Word 2007–365
Word 2007–365 Шаблон	Word 2007–365 ашаблон
Word 2007–365 VBA	Word 2007–365 VBA
Microsoft Word 95	Microsoft Word 95
Шаблон Microsoft Word 95	Microsoft Word ашаблон
Word 97–2003	Word 97–2003
Шаблон Word 97–2003	Word 97–2003 ашаблон
Документ Microsoft Works	Microsoft Works адокумент
Microsoft Write	Microsoft Write
Устаревший растр Mac	Иажәхьоу Mac арастр
Устаревшая база данных Mac	Mac иажәхьоу адырқәа рбаза
Устаревший рисунок Mac	Mac иажәхьоу асахьа
Устаревшая презентация Mac	Mac иажәхьоу апрезентациа
Устаревшая эл.таблица Mac	Mac иажәхьоу аел. таблица
Устаревший текстовый документ Mac	Иажәхьоу Mac атеқсттә документ
Документ MacWrite	MacWrite адокумент
Microsoft Word для Mac (в.1-5)	Microsoft Word for Mac (v1 - v5)
Текстовый документ Microsoft Works для Mac (в.1-4)	Microsoft Works Mac (ав.1-4) азы атеқсттә документ
Эл.таблица Microsoft Works для Mac (в.1-4)	Аел. таблица Microsoft Works Mac (ав.1-4)
Mariner Write Mac Classic в.1.6-3.5	Mariner Write Mac Classic v1.6 - v3.5
MathML 2.0	MathML 2.0
MathType3.x	MathType3.x
Рисунок ODF (плоский XML)	ODF асахьа (иҟьаԥсу XML)
Презентация ODF (плоский XML)	ODF апрезентациа (иҟьаԥсу XML)
Электронная таблица ODF (плоский XML)	ODF аел. таблица (иҟьаԥсу XML)
Текстовый документ ODF (плоский XML)	ODF атеқсттә документ (иҟьаԥсу XML)
Office Open XML Text (Переходный)	Office Open XML Text (Еиҭаҵуа)
Шаблон текстового документа Office Open XML (Переходный)	Office Open XML (Еиҭаҵуа) атексттә документ ашаблон
PBM - Portable Bitmap	PBM - Portable Bitmap
PCT - Mac Pict	PCT - Mac Pict
PCX - Zsoft Paintbrush	PCX - Zsoft Paintbrush
PGM - Portable Graymap	PGM - Portable Graymap
PNG - Portable Network Graphic	PNG - Portable Network Graphic
PPM - Portable Pixelmap	PPM - Portable Pixelmap
PSD - Adobe Photoshop	PSD - Adobe Photoshop
Adobe PageMaker	Adobe PageMaker
PalmDoc eBook	PalmDoc eBook
Текстовый документ Palm	Palm атеқсттә документ
Plucker eBook	Plucker eBook
Microsoft PowerPoint 1-4 и 95	Microsoft PowerPoint 1-4 -и 95 -и
Microsoft Publisher 98-2010	Microsoft Publisher 98-2010
Quattro Pro 6.0	Quattro Pro 6.0
QuarkXPress	QuarkXPress
RAS - Sun Raster Image	RAS - Sun Raster Image
Текст с форматированием	Иформатрку атекст
Текст с форматированием (Calc)	Иформатрку атекст (Calc)
SVG - Scalable Vector Graphics	SVG - Scalable Vector Graphics
SVG - Рисунок Scalable Vector Graphics	SVG - Scalable Vector Graphics асахьа
SVM - StarView Metafile	SVM - StarView Metafile
SYLK	SYLK
Отчёт базы данных ODF	ODF адырқәа рбаза аҳасабырба
Отчёт-диаграмма OpenOffice.org 1.0	OpenOffice.org 1.0 аҳасабырба-адиаграмма
Устаревший рисунок StarOffice	StarOffice иажәхьоу асахьа
Устаревшая презентация StarOffice	StarOffice иажәхьоу апрезентациа
Устаревшая таблица StarOffice	StarOffice иажәхьоу аел. атаблица
Устаревший текстовый документ StarOffice	StarOffice иажәхьоу атеқсттә документ
База данных ODF	Адырқәа рбаза ODF
Эл.таблица OpenOffice.org 1.0	OpenOffice.org 1.0 аелектронтә таблица
Документ T602	T602 адокумент
TGA - Truevision Targa	TGA - Truevision Targa
TIFF - Tagged Image File Format	TIFF - Tagged Image File Format
Текст (Writer/Web)	Атеқст (Writer/Web)
Текст CSV	Атеқст CSV
Текст - Выбор кодировки	Атеқст - Акодркра алхра
Текст - Выбор кодировки (составной документ)	Атеқст - Акодркра алхра (иеилоу адокумент)
Текст - Выбор кодировки (Writer/Web)	Атеқст - Акодркра алхра (Writer/Web)
Презентация Unified Office Format	Unified Office Format апрезентациа
Эл.таблица Unified Office Format	Unified Office Format аел.таблица
Текст Unified Office Format	Unified Office Format атекст
Microsoft Visio 2000-2013	Microsoft Visio 2000-2013
WMF - Windows Metafile	WMF - Windows Metafile
Документ Lotus	Lotus адокумент
Документ QuattroPro	QuattroPro адокумент
Документ WordPerfect	WordPerfect адокумент
Графика WordPerfect	Аграфика WordPerfect
Документ WriteNow	WriteNow адокумент
XBM - X Bitmap	XBM - X Bitmap
XPM - X PixMap	XPM - X PixMap
Zoner Callisto/Draw	Zoner Callisto/Draw
Электронная таблица ODF	Аелектронтә таблица ODF
Шаблон электронной таблицы ODF	ODF аелектронтә таблица ашаблон
Gnumeric Spreadsheet	Gnumeric Spreadsheet
Запрос веб-страницы (Calc)	Web Page Query (Calc)
Двоичный документ Microsoft Excel 2007	Microsoft Excel 2007 иҩба-шьаҭатәу
Excel 2007–365 (с макросами)	Excel 2007–365 (амакросқәа ацны)
Excel 2007–365	Excel 2007–365
Excel 2007–365 Шаблон	Excel 2007–365 ашаблон
Эл.таблица Office Open XML	Office Open XML аел.таблица
Шаблон эл.таблицы Office Open XML	Office Open XML аел.таблица ашаблон
Шаблон эл.таблицы OpenOffice.org 1.0	OpenOffice.org 1.0 аелектронтә таблица ашаблон
PDF - Portable Document Format	PDF - Portable Document Format
Диаграмма ODF	ODF адиаграмма
Рисунок ODF	ODF асахьа
Шаблон рисунка ODF	ODF асахьа ашаблон
PCD - Kodak Photo CD (768x512)	PCD - Kodak Photo CD (768x512)
PCD - Kodak Photo CD (192x128)	PCD - Kodak Photo CD (192x128)
PCD - Kodak Photo CD (384x256)	PCD - Kodak Photo CD (384x256)
EPS - Encapsulated PostScript	EPS - Encapsulated PostScript
Документ HTML (Draw)	HTML адокумент (Draw)
Презентация ODF	Апрезентациа ODF
Рисунок ODF (Impress)	ODF асахьа (Impress)
Шаблон презентации ODF	ODF апрезентациа ашаблон
PowerPoint 2007–365	PowerPoint 2007–365
PowerPoint 2007–365 Автозапуск	PowerPoint 2007–365 Автодәықәҵара
PowerPoint 2007–365 Шаблон	PowerPoint 2007–365 ашаблон
PowerPoint 2007–365 VBA	PowerPoint 2007–365 VBA
Презентация Office Open XML	Office Open XML апрезентациа
Демонстрация презентации Office Open XML	Office Open XML апрезентациа арбара
Шаблон презентации Office Open XML	Office Open XML апрезентациа ашаблон
Рисунок (Impress) OpenOffice.org 1.0	OpenOffice.org 1.0 асахьа (Impress) 
Документ HTML (Impress)	HTML адокумент (Impress)
Формула ODF	ODF аформула
MOV - Формат файла QuickTime	MOV - QuickTime афаил аформат
Текстовый документ ODF	ODF атеқсттә документ
Шаблон текстового документа ODF	ODF атеқсттә документ ашаблон
Hangul WP 97	Hangul WP 97
Текстовый документ OpenOffice.org 1.0	OpenOffice.org 1.0 атеқсттә документ
Содержимое справки	Аилыркаага аҵанакы
Текстовый документ (Writer/Web) OpenOffice.org 1.0	OpenOffice.org 1.0 атеқсттә документ (Writer/Web)
Шаблон документа HTML OpenOffice.org 1.0	OpenOffice.org 1.0 HTML адокумент ашаблон
Составной документ ODF	Еилоу адокумент ODF
HTML (Writer/составной)	HTML (Writer/еилоу)
Шаблон документа HTML	HTML адокумент ашаблон
Office Open XML Text Template	Шаблон текстового документа Office Open XML
Macromedia Flash (SWF)	Macromedia Flash (SWF)
Французский орфографический словарь, правила переноса и тезаурус	Франциатәи аорфографиатә жәар, аиагара аԥҟарқәеи атезауруси
Гэльский (Шотландия) орфографический словарь	Гельтәи (Шотландиа) аорфографиатә жәар
Галисийский орфографический словарь, правила переноса и тезаурус	Галисиатәи аорфографиатә жәар, аиагара аԥҟарқәеи атезауруси
Фильтр импорта Adobe Photoshop	Adobe Photoshop аимпорт афильтр
Импорт TGA	TGA Аимпорт
Фильтр импорта TGA TrueVision TARGA	TGA TrueVision TARGA Аимпорт афильтр
Фильтр импорта и экспорта EPS	EPS Аимпорт/Аекспорт афильтр
Фильтр импорта и экспорта Encapsulated Postscript	Encapsulated Postscript Аимпорт/Аекспорт афильтр
Фильтр экспорта XPM	XPM аекспорт афильтр
Импорт и экспорт Portable Bitmap	Portable Bitmap Аимпорт/Аекспорт
Фильтр импорта и экспорта Portable Bitmap	Portable Bitmap Аимпорт/Аекспорт афильтр
Импорт и экспорт SUN Rasterfile	SUN Rasterfile Аимпорт/Аекспорт
Фильтр импорта и экспорта SUN Rasterfile	SUN Rasterfile Аимпорт/Аекспорт афильтр
Импорт AutoCAD	AutoCAD Аимпорт
Фильтр импорта AutoCAD	AutoCAD Аимпорт афильтр
Импорт Kodak Photo-CD	Kodak Photo-CD Аимпорт
Фильтр импорта Kodak Photo-CD	Kodak Photo-CD Аимпорт афильтр
Импорт и экспорт Mac-Pict	Mac-Pict Аимпорт/Аекспорт
Фильтр импорта и экспорта Mac-Pict	Mac-Pict Аимпорт/Аекспорт афильтр
Импорт и экспорт OS/2 Metafile	OS/2 Metafile Аимпорт/Аекспорт
Фильтр импорта и экспорта OS/2 Metafile	OS/2 Metafile Аимпорт/Аекспорт афильтр
Импорт PCX	PCX Аимпорт
Фильтр импорта Z-Soft PCX	Z-Soft PCX Аимпорт афильтр
Импорт и экспорт TIFF	TIFF Аимпорт/Аекспорт
Фильтр импорта и экспорта TIFF	TIFF Аимпорт/Аекспорт афильтр
Экспорт SVG	SVG Аекспорт
Фильтр экспорта SVG	SVG Аекспорт афильтр
Macromedia Flash (SWF) Export Filter	Фильтр экспорта Macromedia Flash (SWF)
Гуарани орфографический словарь и тезаурус	Гуарани аорфографиатә жәари атезауруси
Гуджарати орфографический словарь	Гуджарати аорфографиатә жәар
Иврит орфографический словарь	Иврит аорфографиатә жәар
<bookmark_value>Wiki;Wiki Publisher</bookmark_value><bookmark_value>Wiki Publisher</bookmark_value><bookmark_value>расширения;MediaWiki</bookmark_value>	<bookmark_value>Wiki;Wiki Publisher</bookmark_value><bookmark_value>Wiki Publisher</bookmark_value><bookmark_value>extensions;MediaWiki</bookmark_value>
Java Runtime Environment	Java Runtime Environment
Установка Wiki Publisher	Wiki Publisher ақәыргылара
Для соединения с Wiki	Wiki аҽамадаразы
Для создания новой страницы Wiki	Wiki адаҟьа ҿыц, аԥҵаразы
Откройте новый документ.	Иаашәырты адокументҿыц.
<emph>Сервер MediaWiki</emph>: выберите Wiki.	<emph>Асервер MediaWiki</emph>: иалышәх Wiki.
Щёлкните <emph>Отправить</emph>.	Шәақәыӷәӷәа <emph>Идәықәҵатәуп</emph>.
Форматы MediaWiki	MediaWiki аформатқәа
Форматированный текст	Иформатрку атеқст
Стили символа	Асимвол астильқәа
Объединённые ячейки	Еидҵоу абларҭақәа
Кодировка и специальные символы	Акодркреи испециалтәу асимволқәеи
Отправить в MediaWiki	Идәықәҵатәп MediaWiki ахь
Параметры MediaWiki	MediaWiki апараметрқәа
Хинди орфографический словарь	Хинди орфографиатә жәар
Хорватский орфографический словарь и правила переноса	Хорватиатәи аорфографиатә жәари аиагара аԥҟарқәеи
Венгерский орфографический словарь, правила переноса, тезаурус и проверка грамматики	Венгериатәи аорфографиатә жәар, аиагара аԥҟарақәа, атезауруси аграмматика агәаҭареи
Индонезийский орфографический словарь, правила переноса и тезаурус	Индонезиатәи аорфографиатә жәар, аиагара аԥҟарақәеи атезауруси
Справка по %PRODUCTNAME Impress	%PRODUCTNAME Impress иазку аилыркаага
Справка по %PRODUCTNAME Impress.	%PRODUCTNAME Impress иазку аилыркаага
презентация %SXWFORMATNAME %SXWFORMATVERSION	апрезентациа %SXWFORMATNAME %SXWFORMATVERSION
шаблон презентации %SXWFORMATNAME %SXWFORMATVERSION	апрезентациа %SXWFORMATNAME %SXWFORMATVERSION ашаблон
Презентация Microsoft PowerPoint 97-2003	Microsoft PowerPoint 97-2003 апрезентациа
Демонстрация Microsoft PowerPoint	Microsoft PowerPoint 97-2003
Шаблон Microsoft PowerPoint 97-2003	Microsoft PowerPoint 97-2003 ашаблон
Шаблон Microsoft PowerPoint	Microsoft PowerPoint ашаблон
Computer Graphics Metafile	Computer Graphics Metafile
DXF - AutoCAD Interchange Format	DXF - AutoCAD Interchange Format
MOV - файл QuickTime	MOV - афаил QuickTime аформат
Исландский орфографический словарь, правила переноса и тезаурус	Исландиатәи аорфографиатә жәар, аиагара аԥҟарақәеи атезауруси
Итальянский орфографический словарь, правила переноса и тезаурус	Италиатәи аорфографиатә жәар, аиагара аԥҟарақәеи атезауруси
Курдский (Турция) орфографический словарь	Курдттәи (Ҭырқәтәыла) аорфографиатә жәар
Корейский орфографический словарь	Кореиатәи аорфографиатә жәар
Состояние решателя	Аҳасабга аҭагылазаашьа
Текущее решение:	Уажәтәи аҳасабра:
Итерация:	Аитерациа:
Время выполнения:	Анагӡара аамҭа:
Наносекунды	Наносекундқәа
Микросекунды	Амикросекундқәа
Миллисекунды	Амиллисекундқәа
Минуты	Аминуҭқәа
Лаосский орфографический словарь	Лаостәи аорфографиатә жәар
Латышский орфографический словарь и правила переноса	Латыштәи аорфографиатә жәари аиагара аԥҟарақәеи
Латвийский орфографический словарь и правила переноса	Латвиатәи аорфографиатә жәари аиагара аԥҟарақәеи словарь
Добро пожаловать в Мастер установки [FULLPRODUCTNAME]	Бзиала шәаабеит ақәыргылара Азҟаза [FULLPRODUCTNAME] аҟны 
Это может занять некоторое время.	Ари аамҭала ԥыҭрак иадхалоит. 
Это неправильная установка [PRODUCTNAME] [PRODUCTVERSION].	[PRODUCTNAME] [PRODUCTVERSION] иашамкәа иқәыргылоуп.
Нажмите Установить для начала процесса установки	Ақәыргылара алагараз, шәақәыӷәӷәа «Иқәыргылатәуп». 
Нет, прервать установку	Мап, иаҟәыхтәуп ақәыргылара
Установка не удалась.	Ақәыргылара амуӡеит.
Установка [FULLPRODUCTNAME] выполнена успешно	[FULLPRODUCTNAME] Ақәыргылара мҩаԥысит қәҿиарала
Call '[PRODUCTNAME]-Preferences-Language Settings-Languages' to change the user interface language.	Используйте «[PRODUCTNAME]-Настройки-Язык Настройки-Языки» для смены языка интерфейса.
Создание и редактирование научных формул и уравнений при помощи %PRODUCTNAME Math.	Анаукатә формулақәеи аиҟаратәқәеи раԥҵареи аредакциа рзуреи %PRODUCTNAME Math ахархәарала.
Справка по %PRODUCTNAME Math	%PRODUCTNAME Math
формула %SXWFORMATNAME %SXWFORMATVERSION	аформула %SXWFORMATNAME %SXWFORMATVERSION
ЕСЛИ	АКӘЗАР
ЕСЛИОШИБКА	АГХААКӘЗАР
ВЫБОР	АЛХРА
#Всё	#Зегьы
#Заголовки	#Ахқәа
