Авариантқәа	Варианты
Атеқст абызшәа:	Язык текста:
(авариантқәа ыҟам)	(нет вариантов)
Аорфографиа агәаҭара: $LANGUAGE ($LOCATION)	Проверки орфографии: $LANGUAGE ($LOCATION)
Ибжьажьтәуп аԥҟара	Пропустить правило
Вертикалла	По _вертикали
Ахырхарҭа	Направление
Асаит	Сайт
Иԥсахтәуп ажәамаӡа...	Изменить пароль...
Горизонталла:	_Горизонтально:
ахь:	к:
Вертикалла:	_Вертикально:
Аеффект ада	Без эффекта
Ахырхарҭа:	Направление:
Арӷьарахь	Направо
Арымарахь	Налево
Иаарԥшлатәуп атеқст аҭыҵраан	Показывать текст при выходе
Анимациа ациклқәа:	Циклы анимации:
Еиԥҟьарада	Непрерывно
Ааҭгылара:	Задержка:
Асахьа атеқст	Текст рисунка
Афигура атеқст	Текст фигуры
Автоматикала аиагара	_Автоматический перенос
Аиҵагыла	Колонка
Уажәтәи ажәа:	Текущее слово:
Авариантқәа:	Варианты:
Иԥсахтәуп ала:	Заменить на:
_Аградиент	_Градиент
Аквадраттә	Квадратный
Ацентр _X:	Центр _X:
Ацентр _Y:	Центр _Y:
_Акәакь:	_Угол:
Ҩ-ганкла	С двух сторон
Алагамҭатәи асимвол	Начальный символ
Анҵәамҭатәи асимвол	Конечный символ
Аҭбаареи аҳаракыреи ала	По ширине и высоте
Аҽеиҭак	Произвольно:
Аиҵаҩқәа	Колонки:
Ашәҟәы арежим	Режим книги
Иахыҟоу аҭыԥ	Расположение
Диалоги печати	Print Dialogs
Добавить	Add
Категория	Category
Ссылка/текст:	URL/Text :
Для автоматической нумерации строк в таблице Writer выделите нужный столбец и примените стиль нумерованного списка или нажмите соответствующий значок на панели инструментов.	To automatically number table rows in Writer, select the relevant column, then apply a numbering style from List Styles.
Нужен ненумерованный пункт в списке? Используйте значок «Вставить элемент без номера» на панели инструментов «Маркеры и нумерация».	Need an unnumbered item in a list? Use “Insert Unnumbered Entry” in the Bullets and Numbering toolbar.
Установить только внешнюю рамку	Set Outer Border Only
Установить внешнюю рамку и линии внутри	Set Outer Border and All Inner Lines
Установить только диагональные линии	Set Diagonal Lines Only
Обрамление слева и справа	Set Left and Right Borders Only
Обрамление только слева	Set Left Border Only
Левое и правое обрамление, а также все внутренние линии	Set Left and Right Borders, and All Inner Lines
Сбор с_лов	_AutoInclude
Введите слово или сокращение, начинающееся с двух прописных букв, которые не должны быть заменены одной прописной буквой. Например, ПК, чтобы исключить изменение на Пк.	Type the word or abbreviation that starts with two capital letters that you do not want %PRODUCTNAME to change to one initial capital. For example, enter PC to prevent %PRODUCTNAME from changing PC to Pc.
Выберите стиль нумерации для выбранных уровней.	Select a numbering style for the selected levels.
Отображает различные стили нумерации, которые можно использовать.	Displays the different numbering styles that you can apply.
Нет в словаре	_Not in dictionary
Добавляет текущую комбинацию неправильно написанного слова и его замены в таблицу автозамены.	Adds the current combination of the incorrect word and the replacement word to the AutoCorrect replacements table.
Создавайте заполняемые формы документов (даже PDF) с %PRODUCTNAME.	Create fillable form documents (even PDFs) with %PRODUCTNAME.
Создать составной документ из текущего документа Writer? «Файл ▸ Отправить ▸ Создать составной документ» (суб-документы будут созданы на основании структуры текущего документа).	Create a master document from the current Writer document? File ▸ Send ▸ Create Master Document (sub-documents are created depending of outline).
Заливка выбранным орнаментом.	Fills the object with a hatching pattern selected on this page.
Регистр:	Case:
Положение:	Position:
Контур	Outline
Скрытый	Hidden
Зачёркивание:	Strikethrough:
Только слова	Individual words
Интернет	Internet
Имя:	Na_me:
Не добавлять интервал между абзацами одного стиля	Don't add space between paragraphs of the same style
Совет дня	Tip of the Day
Распределение	Distribution
Интервал	_Spacing
По _верхнему краю	_Top
По _нижнему краю	_Bottom
Источники данных...	Data Sources...
Файлы блокировки	Lock files
Словари пользователя	_User-defined dictionaries
Стиль значков	Icon style
Требует перезагрузки. Возможны сбои драйвера	Requires restart. Enabling this may expose driver bugs
Приводка	Register-true
 Распределения объектов по горизонтали нет.	Does not distribute the objects horizontally.
Горизонтальное расстояние между центрами объектов будет одинаковым для всех выделенных объектов.	Distributes the selected objects, so that the horizontal centers of the objects are evenly spaced from one another.
Горизонтальное расстояние между объектами будет одинаковым для всех выделенных объектов.	Distributes the selected objects horizontally, so that the objects are evenly spaced from one another.
Вертикальное расстояние между верхними краями объектов будет одинаковым для всех выделенных объектов.	Distributes the selected objects, so that the top edges of the objects are evenly spaced from one another.
Вертикальное расстояние между объектами будет одинаковым для всех выделенных объектов.	Distributes the selected objects vertically, so that the objects are evenly spaced from one another.
Распределение трёх и более объектов равномерно вдоль горизонтальной или вертикальной оси. Также можно равномерно распределить пространство между объектами.	Distributes three or more selected objects evenly along the horizontal axis or the vertical axis. You can also evenly distribute the spacing between objects.
Значки в меню:	Menubar icons:
Цвет подсветки	Highlight Color
Подождите, идёт поиск...	Searching, please wait...
Ничего не найдено.	No results found.
Введите корректный адрес темы или её название для поиска.	Please enter a valid theme address or a search term.
с поддержкой специальных возможностей	with accessibility support
1.2 расширенный (рекомендованный)	1.2 Extended (recommended)
Язык интерфейса: $LOCALE	UI-Language: $LOCALE
Хотите посчитать количество слов только для одного конкретного стиля абзаца? Используйте Правка ▸ Найти и заменить, отметьте опцию «Стили абзаца», выберите стиль и нажмите кнопку «Найти все», в строке состояния отобразится искомое количество слов.	Want to count words for just one particular paragraph style? Use Edit ▸ Find & Replace, click Paragraph Styles, select the style in Find, and click Find All. Read the result in the status bar.
Хотите удалить все знаки <> сразу и при этом сохранить текст внутри? Диалог «Правка ▸ Найти и заменить». В поле «Найти» напишите [<|>], поле «Заменить» оставьте пустым и отметьте флажком опцию «Регулярные выражения».	Want to remove all <> at once and keep the text inside? Edit ▸ Find & Replace: Search = [<>], Replace = blank and check “Regular expressions” under Other options.
Хотите найти в документе Writer слова, выделенные жирным? «Правка ▸ Найти и заменить ▸ Другие параметры ▸ Атрибуты ▸ Полужирный».	Want to find the words in bold in a Writer document? Edit ▸ Find & Replace ▸ Other options ▸ Attributes ▸ Font weight.
Игнорировать чёрный список OpenGL	Ignore OpenGL blacklist
GL отключён.	GL is currently disabled.
ID сборки: $BUILDID	Build ID: $BUILDID
Танго	Tango
~Сайт	~Website
См. журнал: $GITHASH	See Log: $GITHASH
Тип:	A_s:
Изображение	Image
Ячейка	Cell
Таблица	Table
Найти изображения	Find images
Связь	_Link
Область	Ar_ea
Прописные буквы	Capitals
Справка не установлена локально.	Local help is not installed.
Любой	Any
Версия:	Version:
Устройство:	Device:
Править запись чёрного списка	Edit OpenCL Blacklist Entry
Править запись белого списка	Edit OpenCL Whitelist Entry
Информация OpenCL	OpenCL Information
Для временного запуска с чистым профилем или для восстановления сбойного профиля %PRODUCTNAME, воспользуйтесь пунктом меню Справка > Перезапуск в безопасном режиме.	To start temporarily with a fresh user profile, or to restore a non-working %PRODUCTNAME, use  Help > Restart in Safe Mode.
Создавайте документы с заполняемыми формами (даже PDF) в %PRODUCTNAME.	Create fillable form documents (even PDF's) with %PRODUCTNAME.
Вы можете легко оптимизировать вашу таблицу, используя меню Таблица > Размер > Оптимальная высота строки / ширина столбца.	You can easily optimize your table per Table > Size > Distribute Rows / Columns Evenly.
Выбирайте различные темы значков в диалоге из меню Сервис > Параметры > %PRODUCTNAME > Вид > Интерфейс пользователя > Стиль значков.	Select a different icon set from Tools > Options > %PRODUCTNAME > View > User Interface > Icon style.
Для удаления гиперссылки, но сохранения текста, щёлкните правой кнопкой мыши на гиперссылке и выберите «Удалить гиперссылку».	To remove a hyperlink but keep its text, right-click on the hyperlink, and use 'Remove Hyperlink'.
Вы можете возобновить показ слайдов после паузы, указанной в опции 'Цикл и повтор после' в диалоге Демонстрация > Параметры демонстрации.	You can restarts the slide show after a pause specified at Slide Show > Slide Show Settings > Loop and repeat.
Используйте пункт меню Вид > Выделение значений цветом для отображения содержимого ячейки в цветах: Текст - черный, Формулы - зелёный, Числа - синий, Защищённые ячейки - серый фон.	Use View > Value Highlighting to display cell contents in colors: Text/black, Formulas/green, Numbers/blue, Protected cells/grey background.
Хотите сортировать сводную таблицу? Щёлкните по стрелке в заголовке столбца и выберите тип сортировки.	Want to sort a pivot table? Click on drop-list's arrow in the row/col header and select sort method: ascending, descending, or custom.
Используйте Страница/Слайд > Свойства > «Подогнать объект под формат бумаги» в Draw/Impress для соответствия объекта формату выбранной бумаги.	Use Page/Slide > Properties > 'Fit object to paper format' in Draw/Impress to resize the objects so that they fit on your chosen paper format.
Для автоматической нумерации строк в вашей таблице Writer выделите нужный столбец и примените нужный стиль списка или нажмите соответствующий значок на панели инструментов.	To automatically number your table rows in Writer, select the relevant column, then apply a numbering style from List Styles.
Лучший путь исправить плохо выглядящие ячейки таблиц MS Word - использовать меню Таблица > Размер > Оптимальная высота строки / ширина столбца.	Best way to fix bad-looking MS Word table cells via Table > Size > Optimal Row Height / Column Width.
Чтобы быстро вставить или удалить строки, выберите нужное количество строк (или столбцов) и нажмите Ctrl + "+", чтобы добавить, или Ctrl + "-", чтобы удалить.	To quickly insert or delete rows, select the desired number of rows (or columns) and press Ctrl+ to add or Ctrl- to delete.
Вставить изображения и фотографии в фигуры в Draw или Impress. Щёлкните правой кнопкой мыши по фигуре, выберите пункт «Область», в диалоге выберите «Текстура» и нажмите кнопку «Добавить/Импорт».	Insert images and photos into shapes in Draw and Impress. Right-click on a shape, choose Area > Bitmap > Add/Import, and use Options to adjust appearance.
Вставьте ваши метаданные в документ, используя диалог Вставка > Поле > Ещё поля..., вкладки Документ или Сведения о документе.	Insert your metadata in your document with Insert > Fields > More Fields… > Document or DocInformation.
Диалог Данные > Проверка позволит вам создать выпадающий список, в котором пользователь сможет выбрать значения вместо их ввода.	Data > Validity allows you to create drop-down lists where the user selects a value instead of typing.
%PRODUCTNAME имеет отличные расширения для увеличения вашей производительности - проверьте их наличие.	%PRODUCTNAME has great extensions to increase your productivity - check them out.
Создавайте полностью настраиваемые PDF документы: точный формат, сжатие изображений, комментарии, права доступа, пароль и так далее, в диалоге Файл > Экспорт в PDF.	Generate fully customized PDF documents with the exact format, image compression, comments, access rights, password, etc., via File > Export as PDF.
Вы можете переключаться между именами полей и фактическими значениями с помощью меню Вид > Поля (или Ctrl+F9).	You can toggle between the field names and the actual value with View > Fields Names (or Ctrl + F9).
Упростите вставку изображения в шаблон Writer с помощью команды Вставка > Поле > Ещё поля > Функции > Заполнитель > Изображение. Один щелчок для выбора изображения.	Make it easy to insert a picture in a Writer template by Insert > Fields > More fields > Functions > PlaceHolder > Image. One click to select an image.
Нужно переместить один или более абзацев? Не нужно вырезать / вставлять: используйте сочетание клавиш Ctrl+Alt+Стрелка (Вверх/Вниз)	Need to move one or more paragraphs? No need to cut and paste: Use the keyboard shortcut Ctrl+Alt+Arrow (Up/Down)
Хотите найти слова, более чем из 10 символов? Правка > Найти и заменить, в поле Найти введите [a-z]{10,}. Убедитесь, что опция Регулярные выражения включена.	Want to find words containing more than 10 characters? Edit > Find & Replace > Search > [a-z]{10,} > Other Options > check Regular expressions.
Набирая текст жирным шрифтом, курсивом или с подчеркиванием в Writer, вы можете продолжить набор простым текстом, используя сочетание клавиш Ctrl+Shift+X (удаляет прямое форматирование символов).	Typing in bold, italics, or underlined in Writer you can continue with the default attributes using just the shortcut Ctrl+Shift+X (remove direct character formats).
Настройте внешний вид сносок в диалоге Сервис > Сноски	Customize footnote appearance with Tools > Footnotes and Endnotes…
Writer может вставить пустую страницу между двумя нечётными (чётными) страницами: отметьте флажком опцию 'Печатать автоматически вставленные пустые страницы' на вкладке LibreOffice Writer в диалоге Печать.	Writer can insert a blank page between two odd (even) pages that follow. Check ‘Print automatically inserted blank pages’ in the print dialog’s %PRODUCTNAME Writer tab.
Встроенная справка доступна при нажатии на клавишу F1, если вы установили её. В противном случае она доступна онлайн:	Embedded help is available by pressing F1, if you've installed it. Otherwise check online at:
Используйте диалог Данные > Статистика для настройки выборки, корреляции и многого другого в %PRODUCTNAME Calc.	Use Data > Statistics for sampling, descriptive statistics, analysis of variance, correlation, and much more in %PRODUCTNAME Calc.
Вы можете изменить внешний вид %PRODUCTNAME в диалоге Сервис > Параметры > Вид > Интерфейс пользователя.	You can change the look of %PRODUCTNAME via Tools > Options > View > User Interface.
Вы можете показывать формулы вместо результатов, используя меню Вид > Показать формулу (или Сервис > Параметры > %PRODUCTNAME Calc > Вид > Показать > Формулы).	You can show formulas instead of results with View > Show Formula (or Tools > Options > %PRODUCTNAME Calc > View > Display > Formulas).
Хотите, чтобы главы начинались с новой страницы? Измените стиль абзаца Заголовок 1 (или иной Заголовок по необходимости), на вкладке Положение на странице, опция Вставить (разрыв) с типом Страница	Want your chapter titles to always begin a page? Edit Heading1 (paragraph style) > Text Flow > Breaks and check Insert > Page > Before.
Shift+Ctrl+Delete удалит всё от курсора до конца текущего предложения.	Shift+Ctrl+Del deletes from cursor to the end of the current sentence.
Раздражает "марширующие муравьи" вокруг скопированных ячеек в Calc? Нажмите Escape, чтобы остановить их, скопированный контент останется доступным для вставки.	Annoyed by the 'marching ants' around cells in Calc? Press escape to stop them; the copied content will remain available for pasting.
Вы можете использовать стили для таблиц Writer. Выберите один из доступных в Боковой панели (F11) или используя меню Таблица > Стили автоформата.	You can use styles to make the tables in your document consistent. Choose one from the predefined per Styles (F11) or  via Table > AutoFormat.
Вы можете защитить ячейки, используя диалог Формат > Ячейки > Защита ячейки. Чтобы предотвратить вставку, удаление, переименование, перемещение / копирование листов, используйте пункт меню Сервис > Защитить лист.	You can protect cells with Format > Cells > Protection. To prevent insert, delete, rename, move/copy of sheets use Tools > Protect Sheet.
Хотите показать только самые большие значения в таблице? Выберите пункт меню Данные > Автофильтр, щёлкните по стрелке в ячейке и выберите в окне автофильтра Первые 10.	Want to display only the highest values in a spreadsheet? Select menu Data > AutoFilter, click the drop-down arrow, and chose ‘Top10’.
Для быстрого получения формулы Math в Writer, введите формулу на языке разметки, выделите, а затем выберите меню Вставка > Объект > Формула для конвертирования текста в объект.	To quickly get a math object in Writer type your formula, mark it, and use Insert > Object > Formula to convert the text.
Ваш документ Writer не открывается на месте, которое вы редактировали в последний раз перед закрытием документа? Заполните информацию о пользователе (Фамилию и Имя) в диалоге Сервис > Параметры > %PRODUCTNAME > Пользователь.	Your Writer document didn’t reopen with the text cursor at the same editing position it was when you saved it? Check Tools > Options > %PRODUCTNAME > User Data > First/Last name is not empty.
Вы можете настроить действие для средней кнопки мыши, выбрав вариант из выпадающего списка Средняя кнопка мыши в диалоге Сервис > Параметры > %PRODUCTNAME > Вид.	You can customize the middle mouse button per Tools > Options > %PRODUCTNAME > View > Middle Mouse button.
Воспроизведите музыку во время слайд-шоу, назначив звук для первого перехода между слайдами, не нажимая кнопку 'Применить ко всем слайдам'.	Play music throughout a slideshow by assigning the sound to the first slide transition without clicking the ‘Apply to All Slides’ button.
Хотите удалить все знаки <> сразу и при этом сохранить текст внутри? Диалог Правка > Найти и заменить. В поле Найти напишите [<|>], поле Заменить оставьте пустым и отметьте флажком опцию Регулярные выражения.	Want to remove all <> at once and keep the text inside? Edit > Find & Replace:  Search = [<>], Replace = blank and check ‘Regular expressions’ under Other options.
Снимите флажок с опции "Синхронизировать листы" в диалоге Сервис > Параметры > %PRODUCTNAME Calc > Вид > Масштаб, чтобы каждый лист в Calc был со своим собственным масштабом.	Uncheck Tools > Options > %PRODUCTNAME Calc > View > Zoom: 'Synchronize sheets' so that each sheet in Calc has its own zoom factor.
Отследите ячейки, используемые в формуле, влияющие (Shift+F9) или зависимые (Shift+F5) (или используйте меню Сервис > Зависимости).	Trace cells used in a formula, precedents (Shift+F9) or dependants (Shift+F5) (or use Tools > Detective). For each hit you go one more step in the chain.
Чтобы выбрать непрерывный диапазон ячеек, содержащий данные и ограниченный пустой строкой и столбцами, используйте Ctrl + * (цифровая клавиатура).	To select a contiguous range of cells containing data and bounded by empty row and columns use Ctrl+* (numeric key pad).
Хотите экспортировать формулы в CSV? Меню Файл > Сохранить как, выберите Тип Text CSV, отметьте флажком опцию 'Правка параметров фильтра' и в следующем диалоге отметьте опцию 'Сохранять формулы ячеек'.	Want to export formulas to CSV? File > Save As > Type:Text CSV, check ‘Edit filter settings’, and check ‘Save cell formulas’ in the next dialog.
Подгоните свой лист или диапазоны печати к странице с помощью диалога Формат > Страница > Вкладка Лист > Масштабирование.	Fit your sheet or print ranges to a page with Format > Page > Sheet Tab > Scaling Mode.
Вы можете сменить ориентацию текста в ячейках таблицы с помощью Таблицы > Свойства… > Положение на странице > Ориентация текста	You can rotate cells table orientation with Table > Properties… > Text Flow > Text orientation.
Используйте Формат > Выравнивание (или контекстное меню) для точного позиционирования объектов в Draw / Impress: объект центрируется на странице, если выбран только один объект, или выравнивание работает для группы объектов соответственно.	Use Format > Align (or the context menu) for precise positioning of objects in Draw/Impress: it centers on the page if one object is selected or works on the group respectively.
Не нужно прокручивать весь список на вкладке Клавиатура в диалоге Сервис > Настройка, чтобы найти нужное сочетание клавиш: просто нажмите его.	No need to scroll through the list at Tools > Customize > Keyboard to find a shortcut: just type it.
С %PRODUCTNAME вы можете использовать ваш аккаунт в Google Mail, чтобы делать рассылку почты. Заполните поля в диалоге Сервис > Параметры > %PRODUCTNAME Writer > Рассылка электронной почты	With %PRODUCTNAME you can use your Google Mail account to do a mail merge. Fill in Tools > Options > %PRODUCTNAME Writer > Mail Merge Email.
Вы хотите начать работать с макросами %PRODUCTNAME на BASIC? Посмотрите примеры в разделе Сервис > Макросы > Редактировать макросы.	You want to start working with Basic macros? Take a look at the examples under Tools > Macros > Edit Macros.
Не теряйся в больших документах. Используй Навигатор (F5), чтобы видеть всё содержимое.	Don't get lost in large documents. Use the Navigator (F5) to find your way through the content.
Нужно пользовательское содержимое в свойствах метаданных? Файл > Свойства, вкладка 'Свойства пользователя' позволит создать то, что вы хотите.	Need custom contents for metadata properties? File > Properties > Custom Properties tab lets you create what you want.
Чтобы вставить текущую дату в ваш документ, используйте Вставка > Поле > Дата.	To insert the current date in your document, use Insert > Field > Date.
Используйте диалог Лист > Заполнить > Случайные числа для генерации произвольных серий значений, основанных на различных распределениях.	Use Sheet > Fill Cells > Random Number to generate a random series based on various distributions.
Диалоговое окно Нумерация глав позволяет настроить отображение текста перед номером главы. Например, введите «Глава» в поле Перед: для отображения «Глава 1»	Chapter numbering dialog lets you set text to be displayed before the chapter number. For example, type 'Chapter ' to display 'Chapter 1'
Чтобы добавить инструмент 'Вертикальный текст' на панель инструментов Рисование, в диалоге Сервис > Параметры > Настройки языка > Языки отметьте флажком опцию 'Восточноазиатские' и затем сделайте значок видимым на панели инструментов.	To get the ‘Vertical Text’ tool in the Drawing toolbar, check Tools > Options > Language Settings > Languages > Default languages > Asian (and make the button visible with right click).
Сервис > Зависимости > Обвести неверные данные: подсветит все ячейки на листе, которые содержат некорректные значения.	Tools > Detective > Mark Invalid Data highlights all cells in the sheet that contain values outside the validation rules.
Чтобы заменить формулы их значениями вам не нужно копировать/вставлять ячейки, используйте меню Данные > Содержимое ячейки > Формулу в значение.	To convert a formula into static values you don’t need to copy/paste; use Data > Calculate > Formula to Value.
Хотите одинаковую разметку для отображения на экране и для печати? Проверьте опцию 'Применять настройки принтера для форматирования текста' в диалоге Сервис > Параметры > %PRODUCTNAME Calc > Общие.	Want the same layout for the screen display and printing? Check Tools > Options > %PRODUCTNAME Calc > General > Use printer metrics for text formatting.
При создании стиля на основе другого стиля можно ввести процентное значение или значение в пунктах (например, 110% или -2 пт или +5 пт).	When you're creating a Style based on another, you can enter a percentage value or a point value (e.g. 110% or -2pt or +5pt).
Конвертируйте все документы MS Office в формат OpenDocument, используя конвертер из меню Файл > Мастер > Конвертер документов.	Batch convert your MS Office documents to OpenDocument format by the Document Converter wizard in menu File > Wizards > Document converter.
Нужно переместить таблицу Writer? Используйте меню Таблица > Выделить > Таблицу и затем Вставка > Врезка > Врезка... и перемещайте куда вам нужно.	Need to move a Writer table? Table > Select > Table and Insert > Frame > Frame and move where you want.
Не вставляйте пустые строки для разделения двух абзацев. Лучше изменить расстояние между абзацами на вкладке Отступы и интервалы в свойствах абзаца.	Do not insert manual breaks to separate two paragraphs. Rather change Indents & Spacing > Spacing > Below paragraph at the style/paragraph properties.
Удалите все диапазоны печати в один шаг: выделите все листы и затем выберите пункт меню Формат > Диапазоны печати > Очистить.	Delete all of your printing areas in one step: select all sheets, then Format > Print Ranges > Clear.
Проблемы со вставкой текста из PDF файла или веб-страницы в документ? Попробуйте вставить, как не форматированный текст (Ctrl+Alt+Shift+V).	Having trouble pasting text from PDF files or webpages into documents? Try to paste as unformatted text (ctrl+alt+shift+V).
Создать составной документ из текущего документа Writer? Файл > Отправить > Создать составной документ (суб-документы будут созданы в зависимости от структуры текущего документа).	Create a master document from the current Writer document? File > Send > Create Master Document (sub-documents are created depending of outline).
Создавайте диаграммы, основанные на таблицах Writer, щёлкнув мышью внутри таблицы и выбрав пункт меню Вставка > Диаграмма.	Create a chart based on a Writer table by clicking in the table and choosing Insert > Chart.
Хотите перейти на конкретную страницу по её номеру? Щёлкните по записи в левой части строки состояния или используйте меню Правка > Перейти к странице или нажмите Ctrl+G.	Want to jump to a particular page by its number? Click the left-most statusbar entry or use Edit > Go To Page… or press Ctrl+G.
Хотите найти слова, выделенный жирным в документе Writer? Используйте диалог Правка > Найти и заменить, раскройте Другие параметры, нажмите кнопку Атрибуты, выберите в списке Полужирный.	Want to find the words in bold in a Writer document? Edit > Find & Replace > Other options > Attributes > Font weight.
Для вставки абзаца перед (после) раздела, нажмите Alt+Enter в начале (конце) раздела.	To insert a paragraph before (after) a section, press Alt+Enter at the beginning (end) of the section.
Хотите отобразить скрытый столбец А? Щёлкните по ячейке в столбце В, зажмите левую кнопку мыши, переместите мышь влево, отпустите кнопку. Затем включите его, используя меню Формат > Столбцы > Показать.	Want to show hidden column A? Click a cell in column B, press the left mouse button, move the mouse to the left, release. Then switch it on via Format > Columns > Show.
Вам нужно заполнить ряд данными? Выберите диапазон ячеек и затем пункт меню Лист > Заполнить > Ряды и выберите вариант из доступных Линейный, Геометрический, Дата, Автозаполнение.	You need to fill a serie? Select the cell range and Sheet > Fill Cells > Fill Series and choose between Linear, Growth, Date and AutoFill.
Хотите продублировать строку над курсором? Нажмите Ctrl+D или используйте меню Лист > Заполнить > Заполнить вниз.	Want to duplicate the above line? Press Ctrl + D or use Sheet > Fill Cells > Fill Down.
Для отображения полосы прокрутки слева, активируйте опцию 'Сложные системы письменности' в диалоге Сервис > Параметры > Настройки языка > Языки, затем выберите пункт меню Лист > Справа налево.	To display the scrollbar to the left, enable Tools > Options > Language Settings > Languages > Complex text and check Sheet > Right-To-Left.
Если таблица занимает более одной страницы, можно повторять заголовок на следующей странице, используя Таблица > Свойства > Положение на странице, опция 'Повторять заголовок'.	Repeat the heading on a subsequent page when a table spans over more than one page with Table > Table Properties > Text Flow > Repeat heading.
Настройте страницу с концевыми сносками в диалоге Сервис > Сноски...	Customize your footnotes page with Tools > Footnotes and Endnotes…
Не можете получить то, что вы хотите, используя функцию ВПР? С функциями ИНДЕКС и ПОИСКПОЗ вы сможете это сделать.	Can not get what you want with VLOOKUP? With INDEX and MATCH you can do everything!
Хотите удалить все знаки <> сразу и при этом сохранить текст внутри? Диалог Правка > Найти и заменить. В поле Найти напишите [<|>], поле Заменить оставьте пустым и отметьте флажком опцию Регулярные выражения.	Want to remove all <> at once and keep the text inside? Edit > Find & Replace:  Search = [<|>], Replace = blank and check ‘Regular expressions’ under Other options.
Microsoft Excel 97/2000/XP	Microsoft Excel 97/2000/XP
Хотите удалить гиперссылку, но сохранить ее текст в Writer? Щёлкните по ней правой кнопкой мыши и выберите пункт контекстного меню 'Удалить гиперссылку'.	Want to keep the text from, but remove a hyperlink, in Writer? Right click the link and ‘Remove Hyperlink’.
Словари пользователя:	_User-defined dictionaries:
Лингвистика	Writing Aids
Значки в меню:	Icons in men_us:
Меню	Menu
Боковая панель:	Sidebar _icon size:
Размер и стиль значков	User Interface
Средняя клавиша мыши:	Middle mouse _button:
_На:	_With:
Эффекты:	Effects:
Цвет подчёркивания:	Underline color:
Удалить запись	_Delete Entry
Диалог Сервис>Автозамена>Параметры Автозамены...>Заменить предоставляет список общих замен. Посмотрите и дополните вашими собственными вариантами замены.	Tools > AutoCorrect > AutoCorrect Options… > Replace provides a list of common substitutions. Take a look and complete with your own replacements.
Используя меню "Файл > Версии" Вы можете хранить несколько версий документа в одном файле. Вы также можете открывать, удалять и сравнивать предыдущие версии.	With File > Versions you can store multiple versions of the document in the same file. You can also open, delete, and compare previous versions.
В %PRODUCTNAME есть центр управления шаблонами для создания прекрасно выглядящих документов, проверьте его прямо сейчас!	%PRODUCTNAME has a template center to create good looking documents, check it out.
В %PRODUCTNAME очень легко добавлять новые словари: они доступны, как расширения.	With %PRODUCTNAME it is very easy to install a new dictionary: they are supplied as an extension.
Вы планируете заменить компьютер и хотите сохранить ваши настройки? Смотрите:	You plan to change the computer and want to recover your customizations? See:
В %PRODUCTNAME Impress используйте меню Вставка > Медиа > Фотоальбом для создания презентации из серии изображений c возможностью настройки.	In %PRODUCTNAME Impress use Insert > Media > Photo Album to create a slideshow from a series of pictures with the 'Photo Album' feature.
В диалоге 'Демонстрация > Настраиваемая демонстрация' можно изменить порядок и выбрать только нужные слайды, чтобы слайд-шоу соответствовало вашим потребностям.	With ‘Slide Show > Custom Slide Show’, reorder and pick slides to fit a slideshow to the needs of your public.
Удалите все диапазоны печати в один шаг: выделите все листы и затем выберите пункт меню Формат > Диапазоны печати > Очистить.	Delete in one step all of your printing areas: select all sheets then Format > Print Ranges > Clear.
Вы часто создаете документ на основе другого документа? Вы рассматривали возможность использования шаблона?	You often create a document from another? Have you considered using a template?
Лучший путь исправить плохой вид таблицы MS Word - использовать меню Таблица > Размер > Оптимальная высота строки / ширина столбца.	Best way to fix bad looking MS Word table cells via Table > Size > Optimal Row Height / Column Width.
