restartMessageNoUnlocker,"%S уже запущен, но не отвечает. Чтобы открыть новое окно, вы должны сперва завершить запущенный процесс %S или перезагрузить компьютер.",feedSubscriptionFeed1,Это «источник» часто меняющегося содержимого на этом сайте.
restartMessageUnlocker,"%S уже запущен, но не отвечает. Чтобы открыть новое окно, должен быть завершён запущенный процесс %S.",feedSubscriptionAudioPodcast1,Это «подкаст» часто меняющегося содержимого на этом сайте.
restartMessageNoUnlockerMac,Копия %S уже открыта. В один момент времени может быть открыта только одна копия %S. ,feedSubscriptionVideoPodcast1,Это «видео-подкаст» часто меняющегося содержимого на этом сайте.
restartMessageUnlockerMac,"Копия %S уже открыта. Запущенная копия %S будет закрыта, чтобы открыть эту. ",feedSubscriptionFeed2,"Вы можете подписаться на этот источник, чтобы получать обновления при изменении его содержимого."
profileTooltip,Профиль: «%S» — Путь: «%S»,feedSubscriptionAudioPodcast2,"Вы можете подписаться на этот подкаст, чтобы получать обновления при изменении его содержимого."
pleaseSelectTitle,Выбор профиля,feedSubscriptionVideoPodcast2,"Вы можете подписаться на этот видео-подкаст, чтобы получать обновления при изменении его содержимого."
pleaseSelect,"Выберите профиль для запуска %S, или создайте новый.",addProtocolHandler,Добавить «%S» (%S) в качестве приложения для ссылок %S?
profileLockedTitle,Профиль уже используется,protocolHandlerRegistered,«%S» уже был добавлен в качестве приложения для ссылок %S.
profileLocked2,"%S не может использовать профиль «%S», так как он уже используется.

Для продолжения закройте запущенную копию %S или выберите другой профиль.",location,source
renameProfileTitle,Переименование профиля,AttributeParseWarning,Неожиданное значение %2$S при анализе атрибута %1$S.
renameProfilePrompt,Переименовать профиль «%S» в:,location,source
profileNameInvalidTitle,Недопустимое имя профиля,untitledTab,(Без имени)
profileNameInvalid,Имя профиля «%S» недопустимо.,newTab.label newTab.accesskey,&Новая вкладка
chooseFolder,Выбрать папку профиля,closeTab.label closeTab.accesskey,&Закрыть вкладку
profileNameEmpty,Имя профиля не может быть пустым.,closeOtherTabs.label closeOtherTabs.accesskey,Закрыть &другие вкладки
invalidChar,Символ «%S» не может быть использован в имени профиля. Выберите другое имя.,reloadAllTabs.label reloadAllTabs.accesskey,&Обновить все вкладки
deleteTitle,Удаление профиля,reloadTab.label reloadTab.accesskey,Обно&вить вкладку
deleteProfileConfirm,"Удаление профиля приведёт к удалению профиля из списка доступных профилей и не может быть отменено.
Вы можете также удалить файлы профиля, включая ваши настройки, сертификаты и другие пользовательские данные. Выбор этой опции приведет к удалению папки «%S», которое не может быть отменено.
Вы хотите удалить файлы профиля?",listAllTabs.label,Список всех вкладок
deleteFiles,Удалить файлы,bookmarkAllTabs.label bookmarkAllTabs.accesskey,Доба&вить все вкладки в закладки…
dontDeleteFiles,Не удалять файлы,bookmarkThisTab.label bookmarkThisTab.accesskey,До&бавить эту вкладку в закладки
profileCreationFailed,"Профиль не может быть создан. Возможно, запись в указанную папку запрещена.",undoCloseTab.label undoCloseTab.accesskey,Восс&тановить закрытую вкладку
profileCreationFailedTitle,Ошибка при создании профиля,location,source
profileExists,Профиль с таким именем уже существует. Введите другое имя.,tabs.loading,Загрузка…
profileExistsTitle,Профиль существует,tabs.untitled,(Без имени)
profileFinishText profileFinishTextMac,Нажмите кнопку «Готово» для завершения создания профиля.,tabs.closeTab tabs.closeButtonOne,Закрыть вкладку
location,source,tabs.close,Закрыть
EnterLoginForRealm,«%2$S» адҵаалара ҟанаҵоит  ахархәаҩ ихьӡи имаӡажәеи шаҭахәы. Асаит иҳанаҳәои: «%1$S»,tabs.closeWarningTitle,Подтверждение закрытия
EnterLoginForProxy,Прокси «%2$S» адҵаалара ҟанаҵоит  ахархәаҩ ихьӡи имаӡажәеи шаҭахәы. Асаит иҳанаҳәои: «%1$S»,tabs.closeWarningOneTab,Вы собираетесь закрыть %S вкладку. Вы действительно хотите это сделать?
EnterUserPasswordFor,%1$S азы ахархәаҩ ихьӡи имаӡажәеи ҭажәгал,tabs.closeWarningMultipleTabs,Вы собираетесь закрыть несколько (%S) вкладок. Вы действительно хотите это сделать?
EnterPasswordFor,%1$S азы %2$S аҟны амаӡажәа ҭажәгал.,tabs.closeButtonMultiple,Закрыть вкладки
location,source,tabs.closeWarningPromptMe,Предупреждать при закрытии нескольких вкладок
quitDialogTitle,Аҭыҵра ахьынтә (%S),location,source
restartDialogTitle,Перезапустить %S,newPagesIn.label,Открывать новые страницы в:
quitTitle,Иҭыҵтәуп,inNewWindow.label inNewWindow.accesskey,н&овом окне
restartTitle,&Перезапуск,inNewTab.label inNewTab.accesskey,но&вой вкладке
cancelTitle,,warnCloseMultipleTabs.label warnCloseMultipleTabs.accesskey,Предупреждать при &закрытии нескольких вкладок
saveTitle,Ихьчатәуп иҭыҵтәуп,warnOpenManyTabs.label warnOpenManyTabs.accesskey,"П&редупреждать, когда открытие множества вкладок может привести к замедлению работы &brandShortName;"
neverAsk,Уашьҭан азҵаара аҭахӡам,showTabBar.label showTabBar.accesskey,Всегда &показывать панель вкладок
message,Уашьҭантәи адәықәҵараан ишәҭахума  %S иахьчарц шәҭахума иаарту аԥенџьырқәеи агәылаҵақәеи.,switchToNewTabs.label switchToNewTabs.accesskey,Пере&ключаться на открываемую вкладку
messageNoWindows,Уашьҭантәи адәықәҵараан ишәҭахума  %S иахьчарц шәҭахума иаарту аԥенџьырқәеи агәылаҵақәеи?,location,source
messageRestart,При перезапуске %S попытается восстановить вкладки и окна.,cutCmd.label cutCmd.accesskey,&Вырезать
location,source,copyCmd.label copyCmd.accesskey,&Копировать
vendorURL,http://www.mozilla.org/,pasteCmd.label pasteCmd.accesskey,В&ставить
location,source,undoCmd.label undoCmd.accesskey,&Отменить
ad,Андорра,selectAllCmd.label selectAllCmd.accesskey,В&ыделить всё
ae,Еиду Арабтә Емиратқәа,deleteCmd.label deleteCmd.accesskey,&Удалить
af,Афганисҭан,spellAddToDictionary.label spellAddToDictionary.accesskey,Доба&вить в словарь
ag,Антигуа и Барбуда,spellCheckEnable.label spellCheckEnable.accesskey,П&роверка правописания
ai,Ангилиа,spellNoSuggestions.label,(предположений не найдено)
al,Албаниа,spellDictionaries.label spellDictionaries.accesskey,&Языки
am,Армениа,location,source
an,Нидерландтә Антилтә о-ва,restoreNaturalOrder.label,Восстановить обычный порядок
ao,Ангола,location,source
aq,Антарктика,intro.label,Вы собираетесь открыть файл
ar,Аргентина,from.label,из
as,Американтә Самоа,actionQuestion.label,Как &brandShortName; следует обработать этот файл?
at,Австриа,openWith.label openWith.accesskey,О&ткрыть с помощью
au,Австралиа,other.label,Выбрать…
aw,Аруба,saveFile.label saveFile.accesskey,Со&хранить файл
ax,Аландтә о-ва,rememberChoice.label rememberChoice.accesskey,В&ыполнять автоматически для всех файлов данного типа.
az,Азербаиџьан,whichIsA.label,являющийся
ba,Босниеи Герцеговинеи,chooseHandlerMac.label chooseHandlerMac.accesskey,Выбр&ать…
bb,Барбадос,chooseHandler.label chooseHandler.accesskey,О&бзор…
bd,Бангладеш,unknownPromptText.label,Вы хотите сохранить этот файл?
be,Белгиа,location,source
bf,Буркина-Фасо,title,Открытие «%S»
bg,Болгариа,saveDialogTitle,Введите имя файла для сохранения…
bh,Бахреин,defaultApp,%S (по умолчанию)
bi,Бурунди,chooseAppFilePickerTitle,Выбор вспомогательного приложения
bj,Бенин,badApp,Выбранное приложение (%S) не найдено. Проверьте правильность написания имени файла или выберите другое приложение.
bm,Бермудтә о-ва,badApp.title,Приложение не найдено
bn,Брунеи Даруссалам,badPermissions,"Файл не может быть сохранён, так как у вас не имеется соответствующих прав. Выберите другой каталог для сохранения файла."
bo,Боливиа,badPermissions.title,Недостаточно прав для сохранения
br,Бразилиа,selectDownloadDir,Выберите папку для загрузок
bs,Багамтә о-ва,unknownAccept.label,Сохранить файл
bt,Бутан,unknownCancel.label,Отмена
bv,о. Бове,fileType,%S файлом
bw,Ботсвана,wpsDefaultOS2,WPS по умолчанию
by,Беларус,classViewerOS2,Просмотр класса %S
bz,Белиз,mmImageViewerOS2,Просмотр изображений
ca,Канада,mmAudioPlayerOS2,Аудио плейер
cc,Кокостә (Килинг) о-ва,mmVideoPlayerOS2,Видео плейер
cd,Конго (ДРК),mmMidiPlayerOS2,MIDI плейер
cf,Африкантә-Агәыҭатәи республика,odZipFolderOS2,Папка ZIP
cg,Конго,odTextViewOS2,Просмотр текста
ch,Швеицариа,location,source
ci,Кот-д'Ивуар,updateWizard.title,Обновление &brandShortName;
ck,о-ва Кука,offline.title,&brandShortName; работает в автономном режиме
cl,Чили,offline.description,"&brandShortName; требуется подключение к сети, чтобы проверить наличие новых версий установленных дополнений и сделать их совместимыми с этой версией программы."
cm,Камерун,offline.toggleOffline.label offline.toggleOffline.accesskey,П&одключиться к сети сейчас.
cn,Китаи,mismatch.win.title,Несовместимые дополнения
co,Колумбиа,mismatch.top.label,"Следующие дополнения не совместимы с текущей версией &brandShortName;, и были отключены:"
cr,Коста-Рика,mismatch.bottom.label,&brandShortName; может проверить наличие совместимых версий этих дополнений.
cs,Сербиеи Черногориеи,checking.wizard.title,Идёт проверка наличия совместимых дополнений
cu,Куба,checking.top.label,Идёт проверка наличия обновлений для несовместимых дополнений…
cv,Кабо-Верде,checking.status,Это может занять пару минут…
cx,о. Рождества,found.wizard.title,Найдены совместимые дополнения
cy,Кипр,found.top.label,"Выберите дополнения, которые вы хотите установить:"
cz,Чештә республика,found.disabledXPinstall.label,"Обновления не могут быть установлены, так как установка программного обеспечения в данное время отключена. Вы можете изменить эту настройку, установив расположенный ниже флажок."
de,Германиа,found.enableXPInstall.label found.enableXPInstall.accesskey,Р&азрешить веб-сайтам устанавливать программное обеспечение
dj,џьибути,installing.wizard.title,Установка совместимых дополнений
dk,Даниа,installing.top.label,Идёт загрузка и применение обновлений для установленных дополнений…
dm,Доминика,noupdates.wizard.title,Совместимые версии дополнений не найдены
do,Доминикантә Республика,noupdates.intro.desc,&brandShortName; не удалось найти обновления для установленных у вас несовместимых дополнений.
dz,Алжир,noupdates.error.desc,При попытке поиска обновлений возникли некоторые проблемы.
ec,еквадор,noupdates.checkEnabled.desc,"&brandShortName; будет периодически проверять и информировать, не появились ли совместимые версии этих дополнений."
ee,естониа,finished.wizard.title,Совместимые дополнения успешно установлены
eg,Египет,finished.top.label,&brandShortName; завершил установку обновлений для ваших дополнений. 
eh,Мраҭашәаратәи Сахара,finished.checkDisabled.desc,&brandShortName; может периодически проверять и информировать вас о появлении обновлений для дополнений. 
er,Еритреиа,finished.checkEnabled.desc,&brandShortName; будет периодически проверять и информировать вас о появлении обновлений для дополнений. 
es,Испаниа,adminDisabled.wizard.title,Проверка наличия обновлений не удалась
et,Ефиопиа,adminDisabled.warning.label,"Проверка наличия обновлений для несовместимых дополнений невозможна, так как установка программного обеспечения для &brandShortName; отключена. Для решения проблемы свяжитесь с вашим системным администратором."
fi,Финлиандиа,versioninfo.wizard.title,Идёт проверка совместимости ваших дополнений
fj,о-ва Фиджи,versioninfo.top.label,Идёт проверка ваших дополнений на предмет их совместимости с этой версией &brandShortName;.
fk,Фолклендтә (Малвинтә) о-ва,versioninfo.waiting,Это может занять несколько минут…
fm,Микронезиа,installerrors.wizard.title,Проблемы при  установке обновлений
fo,Фарертә острова,installerrors.intro.label,&brandShortName; столкнулся с проблемами при обновлении некоторых из установленных дополнений.
fr,Франциа,clickFinish.label clickFinish.labelMac,Для продолжения запуска &brandShortName; нажмите кнопку «Готово».
ga,Габон,enableChecking.label,Разрешить &brandShortName; проверять наличие обновлений.
gb,Великобританиа,details.label details.accesskey,П&одробности…
gd,Гренада,location,source
ge,Қырҭтәыла,mismatchCheckNow,Проверить сейчас
gf,Афарнцызтә Гвиана,mismatchCheckNowAccesskey,с
gg,Гернси,mismatchDontCheck,Не проверять
gh,Гана,mismatchDontCheckAccesskey,е
gi,Гибралтар,installButtonText,Установить сейчас
gl,Гренландиа,installButtonTextAccesskey,т
gm,Гамбиа,nextButtonText,Далее >
gn,Гвинеиа,nextButtonTextAccesskey,а
gp,Гваделупа,cancelButtonText,Отмена
gq,екваториалнаиа Гвинеиа,cancelButtonTextAccesskey,м
gr,Грециа,statusPrefix,Проверка %S закончена
gs,Аладатә џьорџьиеи аладатә Сандвичевы о-ва,downloadingPrefix,Идёт загрузка: %S
gt,Гватемала,installingPrefix,Установка: %S
gu,Гуам,closeButton,Закрыть
gw,Гвинеиа-Бисау,installErrors,%S не удалось установить обновления для следующих дополнений:
gy,Гаиана,checkingErrors,%S не удалось произвести проверку наличия обновлений для следующих дополнений:
hk,Гонконг,installErrorItemFormat,%S (%S)
hm,о-ва Херд и Макдоналд,location,source
hn,Гондурас,updateWizard.title,Обновление программного обеспечения
hr,Хорватиа,window.width,46em
ht,Гаити,window.macWidth,49em
hu,Венгриа,checking.title,Идёт проверка наличия обновлений…
id,Индонезиа,checking.label,&brandShortName; проверяет наличие обновлений…
ie,Ирландиа,cancel.label cancel.accesskey,Отме&на
il,Израил,noupdatesfound.title,Обновления отсутствуют
im,о. Мен,noupdatesfound.intro,Обновления отсутствуют. &brandShortName; может периодически проверять наличие обновлений.
in,Индиа,incompatibleChecking.label,"Идет проверка, не вызовет ли это обновление проблемы с установленными у вас расширениями и/или темами…"
io,Британтә ҵакыра Индииского Океана,clickHere.label,Просмотреть более подробную информацию об этом обновлении
iq,Ирак,incompatible.warning,"Это обновление приведёт к тому, что некоторые из ваших дополнений перестанут работать до тех пор, пока они не будут обновлены."
ir,Иран,listIncompatible.label listIncompatible.accesskey,Отобразить &список
is,Исландиа,upgrade.evangelism,Настоятельно рекомендуется как можно скорее обновить &brandShortName;.
it,Италиа,license.instructions,"Если вы согласны с условиями этого лицензионного соглашения, выберите ниже «Я согласен» для продолжения установки данного обновления."
je,Джерси,license.titleText,Лицензионное соглашение
jm,Иамаика,license.introText,Правила и условия использования этой программы.
jo,Иорданиа,license.instructionText,"Пожалуйста, прочитайте следующее лицензионное соглашение. Для просмотра остальной части документа используйте полосу прокрутки."
jp,Иапониа,license.accept,Я принимаю условия Лицензионного соглашения
ke,Кениа,license.accept.accesskey,п
kg,Киргизсҭан,license.decline,Я НЕ принимаю условия Лицензионного соглашения
kh,Камбоџьа,license.decline.accesskey,Н
ki,Кирибати,downloading.title,Загрузка обновления
km,Комортә о-ва,downloading.intro,Идёт загрузка обновления…
kn,Сент-Китс и Невис,connecting.label,Соединение с сервером обновлений…
kp,Севернаиа Кореиа,verificationFailedText.label,"&brandShortName; не удалось удостовериться в целостности загруженного частичного обновления, поэтому он загружает полное обновление."
kr,иужнаиа Кореиа,details.link update.details.label,Подробности
kw,Кувеит,pause.label pause.accesskey,При&остановить
ky,Каимановы о-ва,close.label close.accesskey,З&акрыть
kz,Казахсҭан,error.label,"При проверке, загрузке или установке этого обновления возникли проблемы. &brandShortName; не был обновлен по следующей причине:"
la,Лаос,errorManual.label,"Вы можете обновить &brandShortName; вручную, перейдя по следующей ссылке и загрузив его последнюю версию:"
lb,Ливан,errorpatching.title,Обновление не удалось
lc,Сент-Лиусиа,errorpatching.intro,"Частичное обновление не может быть установлено. &brandShortName; попытается установить обновление, загрузив полное обновление."
li,Лихтенштеин,finished.title,Обновление загружено
lk,Шри-Ланка,finished.text,"Обновление было успешно загружено и проверено, и будет установлено при следующем запуске &brandShortName;."
lr,Либериа,finishedBackground.title,Обновление готово для установки
ls,Лесото,finishedBackground.text,&brandShortName; загрузил и проверил важное обновление. Щёлкните по приведённой ниже ссылке для получения более подробной информации.
lt,Литва,finishedBackground.name,Обновление:
lu,Лиуксембург,finishedBackground.more1,"Нажмите «Перезапустить &brandShortName; Сейчас», чтобы установить обновление прямо сейчас."
lv,Латвиа,finishedBackground.textNotNow,"Нажмите «Не сейчас», чтобы закрыть это диалоговое окно и продолжить работу. &brandShortName; установит обновление при своем следующем запуске."
ly,Ливиа,installed.title,Обновление установлено
ma,Марокко,installed.intro,Обновление было успешно установлено.
mc,Монако,whatsnew.label,Изменения в новой версии…
md,Молдова,update.installedOn.label,Установлено:
mg,Мадагаскар,update.status.label,Статус:
mh,Маршаллтә о-ва,location,source
mk,Македониа,updateName,%S %S
ml,Мали,updateFullName,%S (%S)
mm,Мианма,updateType_major,Новая версия
mn,Монголиа,updateType_minor,Обновление безопасности
mo,Макао,introType_minor_app,Доступно обновление для %S:
mp,Аҩада Мариантә острова,introType_major_app_and_version,Вы можете загрузить и установить %S %S прямо сейчас!
mq,Мартиника,verificationError,%S не может подтвердить целостность пакета обновления.
mr,Мавританиа,errorsPageHeader,Ошибка при обновлении
ms,Монсеррат,licenseContentNotFound,Файл с лицензией для этой версии приложения не может быть найден. Для получения более подробной информации пожалуйста посетите домашнюю страницу %S.
mt,Малта,updateMoreInfoContentNotFound,Дополнительная информация об этой версии приложения не найдена. Для получения более подробной информации пожалуйста посетите домашнюю страницу %S.
mu,Маврикии,licenseContentDownloading,Получение файла с лицензией для %S %S…
mv,Малдивы,updateMoreInfoContentDownloading,Получение подробной информации о %S %S…
mw,Малави,statusSucceededFormat,Установлено: %S
mx,Мексика,statusFailed,Установка не удалась
my,Малаизиа,pauseButtonPause,Приостановить
mz,Мозамбик,pauseButtonResume,Возобновить
na,Намибиа,hideButton,Скрыть
nc,Новаиа Каледониа,hideButton.accesskey,к
ne,Нигер,updatesfound_minor.title,Доступно обновление
nf,о. Норфолк,updatesfound_major.title,Доступна новая версия
ng,Нигериа,progressFormatKBKB,#1 из #2 КБ
ni,Никарагуа,progressFormatKBMB,#1 КБ из #2 МБ
nl,Нидерланды,progressFormatMBMB,#1 из #2 МБ
no,Норвегиа,progressFormatUnknownKB,#1 КБ
np,Непал,progressFormatUnknownMB,#1 МБ
nr,Науру,pausedStatus,на данный момент загружено %S
nu,Ниуе,remain,осталось
nz,Новаиа Зеландиа,unknownFilesize,размер файла неизвестен
om,Оман,rateFormatKBSec,#1 КБ/сек
pa,Панама,rateFormatMBSec,#1 МБ/сек
pe,Перу,longTimeFormat,#1:#2:#3
pf,Афранцузтә Полинезиа,shortTimeFormat,#2:#3
pg,Папуа-Новаиа Гвинеиа,rateFormat,на #1
ph,Филиппины,progressFormat statusFormat,#1#2
pk,Пакисҭан,timeFormat,; #1 #2
pl,Полша,downloadingPrefix,Загружается %S…
pm,Сен-Пер и Микелон,pausedName,Загрузка %S приостановлена
pn,о-ва Питкерн,restartButton,Перезапустить %S сейчас
pr,Пуерто-Рико,restartButton.accesskey,р
ps,Палестинтә автономиа,downloadButton_minor,Загрузить и установить »
pt,Португалиа,downloadButton_minor.accesskey neverButton.accesskey,и
pw,Палау,downloadButton_major,Получить новую версию »
py,Парагваи,downloadButton_major.accesskey,о
qa,Катар,notNowButton,Не сейчас
re,Реиунон,notNowButton.accesskey,е
ro,Румыниа,neverButton,Никогда
ru,Урыстәыла,resumePausedAfterCloseTitle,Обновление ПО
rw,Руанда,resumePausedAfterCloseMessage,"Вы приостановили загрузку обновления. Вы хотите, чтобы %S загрузил обновление в фоновом режиме, пока вы продолжаете работать с приложением?"
sa,Саудовтә Аравиа,updateReadyToInstallHeader,%S готово для установки
sb,Соломоновы о-ва,checker_error-200,AUS: XML-файл обновления повреждён (200)
sc,Сеишелтә о-ва,checker_error-403,AUS: В доступе отказано (403)
sd,Судан,checker_error-404,AUS: XML-файл обновления не найден (404)
se,Швециа,checker_error-500,AUS: Внутренняя ошибка сервера (500)
sg,Сингапур,checker_error-2152398878,AUS: Сервер обновлений не найден (Проверьте ваше соединение с Интернетом или свяжитесь с вашим администратором)
sh,о. Св. Елены,checker_error-2152398890,Прокси-сервер не найден (Проверьте ваше соединение с Интернетом или свяжитесь с вашим администратором)
si,Словениа,checker_error-2152398861,AUS: В соединении отказано
sj,о-ва Свалбард и иан Меиен,checker_error-2152398920,В соединении с прокси-сервером отказано (Свяжитесь с вашим администратором)
sk,Словакиа,checker_error-2152398862,AUS: Время ожидания соединения истекло
sl,Серра-Леоне,checker_error-2152398864,Сеть отключена (Подключитесь к сети)
sm,Сан-Марино,checker_error-2152398849,Неудача (Причина неизвестна)
sn,Сенегал,checker_error-2152398868,AUS: Данные не были получены (Пожалуйста попробуйте снова)
so,Сомали,checker_error-2152398919,AUS: Передача данных была прервана (Пожалуйста попробуйте снова)
sr,Суринам,checker_error-2152398867,AUS: Порт не разрешён (Свяжитесь с вашим администратором)
st,Сан-Томе и Принсипи,checker_error-verification_failed,Целостность обновления не может быть подтверждена (Свяжитесь с вашим администратором)
sv,Салвадор,installSuccess,Обновление было успешно установлено
sy,Сириа,patchApplyFailure,Обновление не может быть установлено (установка патча не удалась)
sz,Свазиленд,installPending,Установка не завершена
tc,о-ва Теркс и Каикос,updaterIOErrorTitle,Обновление ПО не удалось
td,Чад,updaterIOErrorMsg,"Обновление не было установлено. Убедитесь, что на вашем компьютере не запущены другие копии %S, затем перезапустите %S, чтобы попробовать снова."
tf,Афарнцызтә аладатә ҵакырақәа,updateAvailable_minor.title updateAvailable_major.title updateDownloaded_minor.title updateDownloaded_major.title,Доступен %S
tg,Того,updateAvailable_minor.text,Загрузить и установить…
th,Таиланд,updateAvailable_major.text,Получить новую версию…
tj,Таџьикисҭан,updateDownloaded_minor.text,Применить загруженное обновление…
tk,Токелау,updateDownloaded_major.text,Установить новую версию…
tl,Тимор-Лесте,location,source
tm,Туркменисҭан,mainWindow.title mainWindow.titlemodifier,&brandFullName;
tn,Тунис,mainWindow.titlemodifierseparator, - 
to,Тонга,mainWindow.preface,Исходный код: 
tr,Ҭырқәытәыла,fileMenu.label fileMenu.accesskey,&Файл
tt,Тринидад и Тобаго,savePageCmd.label savePageCmd.accesskey,&Сохранить страницу как…
tv,Тувалу,savePageCmd.commandkey,S
tw,Таиван,pageSetupCmd.label pageSetupCmd.accesskey,Параметры &страницы…
tz,Танзаниа,printPreviewCmd.label printPreviewCmd.accesskey,П&редварительный просмотр
ua,Украина,printCmd.label printCmd.accesskey,П&ечать…
ug,Уганда,printCmd.commandkey,P
um,Ихәыҷу Тихоокеантә Ихароу острова (США),closeCmd.label closeCmd.accesskey,&Закрыть
us,США,closeCmd.commandkey,W
uy,Уругваи,textEnlarge.commandkey,+
uz,Узбекисҭан,textEnlarge.commandkey2,=
va,Ватикан,textEnlarge.commandkey3,
vc,Сент-Винсент и Гренадины,textReduce.commandkey,-
ve,Венесуела,textReduce.commandkey2,
vg,Виргинтщ о-ва (Великобританиа),textReset.commandkey,0
vi,Виргинтә о-ва (США),textReset.commandkey2,
vn,Ветнам,goToLineCmd.label goToLineCmd.accesskey,&Перейти к строке…
vu,Вануату,goToLineCmd.commandkey,l
wf,Уоллис и Футуна,viewMenu.label viewMenu.accesskey,&Вид
ws,Самоа,reloadCmd.label reloadCmd.accesskey,&Обновить
ye,иемен,reloadCmd.commandkey,r
yt,Маиотт,menu_wrapLongLines.title menu_wrapLongLines.accesskey,&Переносить длинные строки
za,Аладатәи-Африкантә республика,menu_highlightSyntax.label menu_highlightSyntax.accesskey,Под&светка синтаксиса
zm,Замбиа,menu_textSize.label menu_textSize.accesskey,&Размер шрифта
zw,Зимбабве,menu_textEnlarge.label menu_textEnlarge.accesskey,У&величить
location,source,menu_textReduce.label menu_textReduce.accesskey,У&меньшить
pluginStartupMessage,Запуск плагина для типа,menu_textReset.label menu_textReset.accesskey,&Обычный
more_plugins_label,mozilla.org,findOnCmd.label findOnCmd.accesskey,&Найти на этой странице…
more_plugins_url,https://pfs.mozilla.org/plugins/,findOnCmd.commandkey,f
plugindoc_label,plugindoc.mozdev.org,findAgainCmd.label findAgainCmd.accesskey,На&йти ещё раз
plugindoc_url,http://plugindoc.mozdev.org/,findAgainCmd.commandkey,g
location,source,findAgainCmd.commandkey2,VK_F3
removePassword.title,Удаление мастер-пароля,location,source
removeInfo.label,Для продолжения вы должны ввести текущий пароль:,goToLineTitle,Переход к строке
removeWarning1.label,"Мастер-пароль используется для защиты важной информации, например паролей для доступа к веб-сайтам.",goToLineText,Введите номер строки
removeWarning2.label,"При удалении мастер-пароля сохранённая в браузере информация не будет защищена в случае, если посторонние лица получат доступ к вашему компьютеру.",invalidInputTitle,Некорректный ввод
setPassword.oldPassword.label,Текущий пароль:,invalidInputText,Введенный номер строки некорректен.
location,source,outOfRangeTitle,Строка не найдена
productName.label,Reporter,outOfRangeText,Указанная строка не найдена.
productVersion.label,v0.2,statusBarLineCol,"Строка %1$S, символ %2$S"
location,source,viewSelectionSourceTitle,Исходный код DOM выделенного фрагмента
reporterMenu2.title,Икорректым авеб-саит азы адырра аҭара…,viewMathMLSourceTitle,Исходный код DOM MathML
reporterMenu.accesskey,,location,source
location,source,button-back-mac.label button-back-mac.accesskey button-back-unix.label button-back-unix.accesskey,&Назад
reportPhishSiteMenu.title2,Амцуратә веб-саит азы адырра аҭара…,button-next-mac.label button-next-mac.accesskey,&Продолжить
reportPhishSiteMenu.accesskey,,button-finish-mac.label button-finish-unix.label button-finish-win.label,Готово
location,source,button-cancel-mac.label,Отменить
reportSite,Сайт,button-next-unix.label button-next-unix.accesskey,&Далее
reportProblemType,Тип проблемы,button-cancel-unix.label button-cancel-win.label,Отмена
reportDecsription,Ахҳәааҟаҵара,button-back-win.label button-back-win.accesskey,&lt; &Назад
reportPlatform,Платформа,button-next-win.label button-next-win.accesskey,&Далее &gt;
reportProduct,Продукт,location,source
reportoscpu,ОС,default-first-title,Добро пожаловать в %S
reportGecko,Версия движка Gecko,default-last-title,Завершение работы %S
reportBuildConfig,Конфигурация сборки,default-first-title-mac,Начало
reportUseragent,Useragent,default-last-title-mac,Завершение
reportLanguage,Абызшәа,location,source
reportCharset,Акодркра,UnexpectedElement,Неожиданный элемент <%1$S>.
reportEmail,Адрес электронной почты,GTK2Conflict,Данный Key event недоступен на GTK2: ключ=«%S» модификаторы=«%S»
error,Описание ошибки,WinConflict,Данный Key event недоступен при использовании некоторых раскладок клавиатуры: ключ=«%S» модификаторы=«%S»
faultCode,Код,TooDeepBindingRecursion,XBL binding «%S» уже используется слишком многими элементами-предками; не применяем его для предотвращения бесконечной рекурсии.
faultMessage,Сообщение,CircularExtendsBinding,Extending the XBL binding «%S» with «%S» would lead to it extending itself
location,source,CommandNotInChrome,"Использование <handler command=""…""> за пределами chrome не разрешено."
reportWizard.title,Иҽеим авеб-саит аӡбахә аҳәара,location,source
privacyNotice.label reportForm.privacyPolicy.title,Аҽырмаӡара аполитика,1,недостаточно памяти
reportWizardPrivacy.description,"Ари амаруга иҳанаҳәоит авеб-саитқәа, иҽеимкәа &brandShortName; аҟны аус шыруа; ма &brandShortName; аҟны аусура мап шацәыркуа;. Ҳаԥхьаҟа ахархәаҩ из ы &brandShortName; ҳацхраауеит авеб-даҟьаҿ аусура арманшәаларазы;.Ҳшәыҳәоит шәаԥхьа анаҩстәи атекст, иеизгахо аинформациа ахархәара шаиуа, иҳашәҭарц шәҭахызар.",2,ошибка синтаксиса
reportWizardMustAgree.description,Ацҵаразы шәаԥхьа аҽыҵәахра аполитика.,3,элемент не найден
dontShowPrivacyStatement.label,Саԥхьеит иагьсыдыскылоит аҽыҵәахратә политика зегьы,4,неправильный
dontShowPrivacyStatement.accesskey,,5,незакрытый маркер
reportForm.label,Заполнить отчёт,6,частичный символ
reportForm.description,Вкратце расскажите нам о вашей проблеме:,7,несоответствующий тег
reportForm.url.title,URL авеб-сайт:,8,совпадающий атрибут
reportForm.url.accesskey,,9,лишние данные после элемента документа
reportForm.behind_login.title,Этот веб-сайт защищён паролем,10,недопустимый параметр ссылки на сущность
reportForm.behind_login.accesskey,,11,неопределённая сущность
reportForm.problem_type.title,Тип проблемы:,12,рекурсивная ссылка на сущность
reportForm.problem_type.accesskey,,13,несинхронная сущность
reportForm.problem_type.chooseOne.title,Выберите тип проблемы…,14,ссылка на неправильный номер символа
